,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
17975,Pop & Rest,https://www.crunchbase.com/organization/pop-and-rest,"London, England, United Kingdom","Apps, Leisure, Tourism, Transportation, Travel",Pre-Seed,2019-04-01,80000.0,GBP,104542.0,1-10,80000.0,GBP,104542.0,1.0,,,,,,2.0,,,,For Profit,2017-01-01,https://www.twitter.com/popnrest,https://www.facebook.com/PopnRest,,Seed,,,$1M to $10M
18018,Kwant.ai,https://www.crunchbase.com/organization/ontarget-technologies,"New York, New York, United States","3D Technology, Artificial Intelligence, Big Data, Construction, Internet of Things, Mobile, Predictive Analytics",Pre-Seed,2017-01-01,,,,11-50,,,,1.0,,,,,,3.0,,,,For Profit,2017-01-01,https://twitter.com/ontargetcloud,https://www.facebook.com/pages/OnTarget/,https://www.linkedin.com/company/ontarget-software,Seed,,,$1M to $10M
18028,Life Electric Vehicles,https://www.crunchbase.com/organization/life-electric-vehicles,"Deerfield Beach, Florida, United States","Electric Vehicle, Manufacturing, Transportation",Pre-Seed,2018-07-16,100000.0,USD,100000.0,,100000.0,USD,100000.0,1.0,,,,,,,,,,,2017-01-01,https://twitter.com/lifeelectric,https://www.facebook.com/pg/LifeEbikes,,Seed,,,$1M to $10M
18079,Brahmin Solutions,https://www.crunchbase.com/organization/brahmin-solutions,"New York, New York, United States","Business Intelligence, E-Commerce, SaaS, Software, Supply Chain Management, Wholesale",Pre-Seed,2019-10-01,,,,1-10,,,,2.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/BRAHMINSOL,https://www.facebook.com/brahminsolutions/,https://www.linkedin.com/company-beta/7540447/,Seed,,,$1M to $10M
18311,Factmata,https://www.crunchbase.com/organization/factmata,"London, England, United Kingdom","Artificial Intelligence, Big Data, Brand Marketing, Content, Internet, Machine Learning, News, SaaS",Pre-Seed,2019-07-01,1200000.0,USD,1200000.0,1-10,2950000.0,USD,2950000.0,3.0,,,,,,3.0,,,,For Profit,2017-01-20,https://www.twitter.com/factmata,https://www.facebook.com/factmata,https://www.linkedin.com/company/factmata,Seed,,,$1M to $10M
18347,8base,https://www.crunchbase.com/organization/8base-2,"Coral Gables, Florida, United States","Developer Tools, Enterprise Software, PaaS, SaaS, Software, Web Development",Pre-Seed,2019-12-02,,,,11-50,2800000.0,USD,2800000.0,4.0,,,,,,1.0,,,,For Profit,2017-03-15,https://twitter.com/8baseinc,https://www.facebook.com/8baseApp/,https://www.linkedin.com/company/8base/,Seed,,,Less than $1M
18376,Securicy,https://www.crunchbase.com/organization/securicy,"Sydney, Nova Scotia, Canada","Compliance, Cyber Security, Information Technology, Security, Software",Pre-Seed,2019-07-09,1200000.0,CAD,914087.0,11-50,1871130.0,USD,1871130.0,3.0,,,,,,2.0,,,,For Profit,2017-01-03,https://twitter.com/securicyapp,https://www.facebook.com/securicy,https://www.linkedin.com/company/securicy/,Seed,,,$1M to $10M
18383,Shleep,https://www.crunchbase.com/organization/shleep,"Amsterdam, Noord-Holland, The Netherlands","Apps, Fitness, Health Care, Information Technology, Internet",Pre-Seed,2019-10-24,,,,11-50,1400000.0,EUR,1553622.0,2.0,,,,,,2.0,,,,For Profit,2017-02-01,https://twitter.com/ShleepBetter,https://www.facebook.com/Shleep-977149909081584/?ref=br_rs,https://www.linkedin.com/company-beta/17986175/,Seed,,,$1M to $10M
18392,GlobalWonks,https://www.crunchbase.com/organization/globalwonks,"Washington, District of Columbia, United States","B2B, Big Data, Enterprise, Information Services, Knowledge Management, Media and Entertainment, Professional Services, Risk Management, SaaS",Pre-Seed,2019-12-15,300000.0,USD,300000.0,11-50,1200000.0,USD,1200000.0,4.0,,,,,,3.0,,,,For Profit,2017-03-01,https://twitter.com/globalwonks,https://www.facebook.com/globalwonks/,https://www.linkedin.com/company/globalwonks/,Seed,,,Less than $1M
18402,Evezy,https://www.crunchbase.com/organization/evezy,"London, England, United Kingdom","Automotive, Electric Vehicle, GreenTech, Leasing, Subscription Service, Technical Support, Transportation",Pre-Seed,2018-11-28,2100000.0,GBP,2692725.0,11-50,2350000.0,GBP,3043633.0,2.0,,,,,,2.0,,,,For Profit,2017-06-01,https://twitter.com/EVezycars,https://www.facebook.com/evezycars/,https://www.linkedin.com/company/evezy/,Seed,,,$10M to $50M
18453,TruePublic,https://www.crunchbase.com/organization/aop-anonymous-opinions,"Chicago, Illinois, United States","Data Visualization, Market Research, Mobile Apps, Social Media",Pre-Seed,2020-01-04,900000.0,USD,900000.0,11-50,1400000.0,USD,1400000.0,2.0,,,,,,3.0,,,,For Profit,2017-01-18,http://twitter.com/truepublicapp,https://www.facebook.com/TruePublicApp/,,Seed,,,Less than $1M
18461,Ambit,https://www.crunchbase.com/organization/ambit-92db,"Auckland, Auckland, New Zealand","Artificial Intelligence, Computer, Machine Learning, Software",Pre-Seed,2019-07-15,,,,11-50,1990000.0,NZD,1394094.0,3.0,,,,,,3.0,,,,For Profit,2017-04-01,https://twitter.com/AIAmbit,https://facebook.com/ambitai,https://www.linkedin.com/company/ambit-ai/,Seed,,,$1M to $10M
18493,PassRight,https://www.crunchbase.com/organization/passright,"San Francisco, California, United States","Consulting, Information Services, Information Technology, SaaS, Software",Pre-Seed,2019-02-01,,,,11-50,1000000.0,USD,1000000.0,2.0,,,,,,3.0,,,,For Profit,2017-03-01,https://twitter.com/search?q=passright&src=typd,https://www.facebook.com/PassRightVisa/,https://www.linkedin.com/company/passright/,Seed,,,$1M to $10M
18499,iSchoolConnect,https://www.crunchbase.com/organization/ischoolconnect,"Marlborough, Massachusetts, United States","Artificial Intelligence, EdTech, Education, Higher Education, Machine Learning",Pre-Seed,2018-01-13,400000.0,USD,400000.0,11-50,400000.0,USD,400000.0,1.0,,,,,,,,,,For Profit,2017-04-24,https://twitter.com/iSchoolConnect,https://www.facebook.com/ischoolconnect/,https://www.linkedin.com/company/ischoolconnect/,Seed,,,$1M to $10M
18517,Beamy,https://www.crunchbase.com/organization/beamy,"Paris, Ile-de-France, France","Information Technology, SaaS, Software",Pre-Seed,2019-10-24,200000.0,EUR,222079.0,11-50,500000.0,EUR,569696.0,2.0,,,,,,4.0,,,,For Profit,2017-03-01,,,https://www.linkedin.com/company/beamy.io/,Seed,,,Less than $1M
18525,Nikola Power,https://www.crunchbase.com/organization/nikola-power,"Denver, Colorado, United States","Clean Energy, Energy, Energy Storage, Renewable Energy, Software, Solar",Pre-Seed,2018-07-16,,,,1-10,1500000.0,USD,1500000.0,2.0,,,,,,3.0,,,,For Profit,2017-03-14,https://twitter.com/nikola_power,https://www.facebook.com/nikola-power-1467102610009093,https://www.linkedin.com/company/16262747,Seed,,,Less than $1M
18555,DocStation,https://www.crunchbase.com/organization/docstation,"Austin, Texas, United States","Health Care, Pharmaceutical, Software",Pre-Seed,2018-04-22,120000.0,USD,120000.0,1-10,120000.0,USD,120000.0,1.0,,,,,,2.0,,,,For Profit,2017-02-01,https://twitter.com/docstationapp,https://www.facebook.com/docstationapp/,https://www.linkedin.com/company/docstation/,Seed,,,Less than $1M
18560,Cargofy,https://www.crunchbase.com/organization/cargofy,"Cedar Rapids, Iowa, United States","Artificial Intelligence, Delivery, Delivery Service, Logistics, Mobile, Shipping, Supply Chain Management, Transportation",Pre-Seed,2019-12-24,,,,11-50,70000.0,USD,70000.0,3.0,Made Acquisitions,,,1.0,,3.0,,,,For Profit,2017-04-17,https://www.twitter.com/cargofy,https://facebook.com/cargofy,https://linkedin.com/company/cargofy,Seed,,,Less than $1M
18561,Mero Technologies,https://www.crunchbase.com/organization/mero-technologies,"Toronto, Ontario, Canada","Analytics, Internet of Things, Real Estate",Pre-Seed,2020-01-31,800000.0,USD,800000.0,11-50,800000.0,USD,800000.0,1.0,,,,,,2.0,,,,For Profit,2017-04-01,https://twitter.com/merotechnology,,https://www.linkedin.com/company/11116845,Seed,,,$1M to $10M
18567,Integry,https://www.crunchbase.com/organization/integry,"Islamabad, Islamabad, Pakistan","PaaS, SaaS, Software",Pre-Seed,2018-09-30,500000.0,USD,500000.0,11-50,500000.0,USD,500000.0,1.0,,,,,,2.0,,,,For Profit,2017-06-01,https://www.twitter.com/integryhq,https://www.facebook.com/integryhq,https://www.linkedin.com/company/integryio/,Seed,,,Less than $1M
18599,ChoreRelief,https://www.crunchbase.com/organization/chorerelief,"Chicago, Illinois, United States","Apps, Home Services, Location Based Services, Marketplace, Mobile, Peer to Peer, Property Management, Sharing Economy, Software",Pre-Seed,2019-12-04,,,,1-10,39850.0,USD,39850.0,3.0,,,,,,1.0,,,,For Profit,2017-05-01,https://twitter.com/chorerelief1,http://www.facebook.com/chorerelief1,https://www.linkedin.com/company/chorerelief,Seed,,,$1M to $10M
18619,Neural Edge,https://www.crunchbase.com/organization/neural-edge,"Belvedere Tiburon, California, United States","Artificial Intelligence, Digital Marketing, Information Technology, Marketing, Marketing Automation, Messaging, Mobile, Mobile Apps, Sales",Pre-Seed,2018-04-05,250000.0,USD,250000.0,1-10,250000.0,USD,250000.0,1.0,,,,,,2.0,,,,For Profit,2017-04-11,https://twitter.com/NeuralEdge,https://www.facebook.com/neuraledge/,https://www.linkedin.com/company/neural-edge/,Seed,,,$1M to $10M
18631,Immersive Systems,https://www.crunchbase.com/organization/immersive-systems-inc,"Pittsburgh, Pennsylvania, United States","Digital Media, eSports, Gaming, Mobile, News, Social News",Pre-Seed,2018-12-01,235000.0,USD,235000.0,1-10,652000.0,USD,652000.0,4.0,,,,,,2.0,,,,For Profit,2017-06-06,https://twitter.com/ImmerseOS,,https://www.linkedin.com/company/immersive-systems-inc/,Seed,,,Less than $1M
18633,Frogshop,https://www.crunchbase.com/organization/frogshop,"Newark, New Jersey, United States","E-Commerce, Fitness, Marketing Automation, SaaS, Wellness",Pre-Seed,2019-05-20,25000.0,USD,25000.0,1-10,27000.0,USD,27000.0,2.0,,,,,,1.0,,,,For Profit,2017-04-01,https://twitter.com/frogshop_io,https://www.facebook.com/FROGSHOPTechnology/,https://www.linkedin.com/company/frogshop-llc/,Seed,,,Less than $1M
18642,Ursa,https://www.crunchbase.com/organization/ursa-tech-inc,"New York, New York, United States","Collaboration, Meeting Software",Pre-Seed,2017-10-01,,,,1-10,120000.0,USD,120000.0,2.0,,,,,,1.0,,,,For Profit,2017-06-01,https://twitter.com/followursa,https://www.facebook.com/followursa/,https://www.linkedin.com/company/11108597/,Seed,,,Less than $1M
18645,City Catt,https://www.crunchbase.com/organization/city-catt,"Orlando, Florida, United States","Apps, Tour Operator, Tourism, Travel",Pre-Seed,2019-11-04,,,,1-10,50000.0,USD,50000.0,2.0,,,,,,2.0,,,,For Profit,2017-02-01,https://twitter.com/CityCatts,https://www.facebook.com/citycatts,,Seed,,,Less than $1M
18648,Allie,https://www.crunchbase.com/organization/allie-2,"New York, New York, United States","Computer, Messaging, Software Engineering",Pre-Seed,2017-07-12,100000.0,USD,100000.0,1-10,100000.0,USD,100000.0,1.0,,,,,,1.0,,,,,2017-02-01,,,,Seed,,,Less than $1M
18655,Petmasters,https://www.crunchbase.com/organization/petmasters-llc,"Bridgeport, Connecticut, United States","Marketplace, Pet",Pre-Seed,2019-01-01,150000.0,USD,150000.0,1-10,150000.0,USD,150000.0,1.0,,,,,,2.0,,,,For Profit,2017-04-01,https://www.twitter.com/petmasters_com,https://www.facebook.com/petmastersdotcom,https://www.linkedin.com/company/petmasters/,Seed,,,Less than $1M
18661,"Perceptive Things, Inc.",https://www.crunchbase.com/organization/perceptive-things-inc,"New York, New York, United States","Internet, Internet of Things, Real Estate",Pre-Seed,2018-10-01,275000.0,USD,275000.0,1-10,275000.0,USD,275000.0,1.0,,,,,,1.0,,,,For Profit,2017-05-24,https://www.twitter.com/perceptivethngs,https://www.facebook.com/perceptivethings,https://www.linkedin.com/in/coreymenscher,Seed,,,Less than $1M
18674,Wheelfood Inc,https://www.crunchbase.com/organization/wheelfood-inc,"New York, New York, United States","Apps, Food and Beverage, Food Trucks, Internet",Pre-Seed,2018-07-01,100000.0,USD,100000.0,1-10,100000.0,USD,100000.0,1.0,,,,,,1.0,,,,For Profit,2017-03-01,https://twitter.com/WheelFoodDotCom,https://www.facebook.com/WheelFood/,https://www.linkedin.com/company/11031269,Seed,,,Less than $1M
18681,Zest,https://www.crunchbase.com/organization/zest-is,"Tel Aviv-yafo, Tel Aviv, Israel","Artificial Intelligence, Communities, Content, Digital Marketing, Information Technology, Machine Learning, Professional Networking",Pre-Seed,2018-08-17,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2017-03-07,https://www.twitter.com/zestisapp,https://www.facebook.com/getzest.is,https://www.linkedin.com/company/zest-is,Seed,,,Less than $1M
18683,Curu,https://www.crunchbase.com/organization/curu,"Denver, Colorado, United States","Apps, Credit, Finance, Financial Services, FinTech, Lending",Pre-Seed,2019-08-01,,,,11-50,,,,5.0,,,,,,2.0,,,,For Profit,2017-03-01,https://www.twitter.com/curucredit,https://www.facebook.com/curucredit,https://www.linkedin.com/company/curu,Seed,,,Less than $1M
18686,"Porchd, LLC",https://www.crunchbase.com/organization/porchd-llc,"Sumter, South Carolina, United States","Information Technology, Internet, Real Estate",Pre-Seed,2017-03-03,100000.0,USD,100000.0,1-10,100000.0,USD,100000.0,1.0,,,,,,,,,,For Profit,2017-03-03,http://ratemyporch.com@porchdsc,,http://www.linkedin.com/in/ratemyporch,Seed,,,Less than $1M
18740,Duranc,https://www.crunchbase.com/organization/duranc,"Nashville, Tennessee, United States","Business Intelligence, Physical Security, SaaS, Small and Medium Businesses",Pre-Seed,2018-04-01,,,,11-50,,,,1.0,,,,,,3.0,,,,For Profit,2017-01-27,,,https://www.linkedin.com/company/durancinc,Seed,,,Less than $1M
18754,MaxRewards,https://www.crunchbase.com/organization/maxrewards,"Atlanta, Georgia, United States","Consumer Applications, FinTech, Mobile Apps, Personal Finance",Pre-Seed,2019-07-15,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2017-04-01,https://twitter.com/maxrewardsco,https://www.facebook.com/MaxRewardsCo/,https://www.linkedin.com/company/maxrewards/,Seed,,,Less than $1M
18764,jobRely,https://www.crunchbase.com/organization/jobrely,"San Francisco, California, United States","Artificial Intelligence, Human Resources, Information Technology, Recruiting",Pre-Seed,2019-06-03,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2017-02-01,https://twitter.com/jobrely,https://www.facebook.com/jobrely,https://www.linkedin.com/company/jobrely/,Seed,,,$1M to $10M
18789,KOZHYA,https://www.crunchbase.com/organization/kozhya,"Dallas, Texas, United States","Beauty, Consumer Goods, Cosmetics, Health Care",Pre-Seed,2019-05-10,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2017-04-02,,https://www.facebook.com/kozhyaskin/,https://www.linkedin.com/company/18351893/,Seed,,,Less than $1M
18807,Noviqu,https://www.crunchbase.com/organization/noviqu,"Moberly, Missouri, United States","B2B, Enterprise Software, Manufacturing, Software",Pre-Seed,2018-07-16,,,,1-10,,,,1.0,,,,,,3.0,,,,For Profit,2017-05-04,https://twitter.com/noviquapp,https://www.facebook.com/NoviquApp/,https://www.linkedin.com/company/noviqu/,Seed,,,Less than $1M
18854,"Woorly, LLC",https://www.crunchbase.com/organization/woorly-llc,"Chattanooga, Tennessee, United States","Advertising, Marketing",Pre-Seed,2019-01-21,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2017-05-01,https://www.twitter.com/mywoorly,https://www.facebook.com/mywoorly,https://www.linkedin.com/company/woorly/,Seed,,,Less than $1M
19339,YouTeam (YC W18),https://www.crunchbase.com/organization/youteam,"Mountain View, California, United States","Freelance, Human Resources, Recruiting, Software Engineering",Pre-Seed,2018-07-12,345000.0,USD,345000.0,11-50,765000.0,USD,765000.0,3.0,,,,,,2.0,,,,For Profit,2017-11-08,https://twitter.com/youteamUK,https://www.facebook.com/youteamUK/?fref=ts,https://www.linkedin.com/company/3742074?trk=tyah&trkInfo=clickedVertical%3Acompany%2CentityType%3AentityHistoryName%2CclickedEntityId%3Acompany_3742074%2Cidx%3A1,Seed,,,$1M to $10M
19396,Influ2,https://www.crunchbase.com/organization/influ2,"Sunnyvale, California, United States","Ad Targeting, B2B, Content Marketing, Digital Marketing, Machine Learning",Pre-Seed,2019-09-01,1300000.0,USD,1300000.0,11-50,1300000.0,USD,1300000.0,1.0,,,,,,2.0,,,,For Profit,2017-07-01,https://twitter.com/influ2_on,https://www.facebook.com/influ2/,https://www.linkedin.com/company/influ2/,Seed,,,$1M to $10M
19427,Wisy,https://www.crunchbase.com/organization/wisyapp,"San Francisco, California, United States","Analytics, Artificial Intelligence, Big Data, Enterprise Software, Marketing, SaaS",Pre-Seed,2018-01-05,1170000.0,USD,1170000.0,11-50,1170000.0,USD,1170000.0,1.0,,,,,,4.0,,,,For Profit,2017-11-22,https://twitter.com/wisy_ai,https://www.facebook.com/wisyapp/,https://www.linkedin.com/company/wisydata/,Seed,,,Less than $1M
19431,PeakMetrics,https://www.crunchbase.com/organization/civicfeed,"Los Angeles, California, United States","Analytics, Business Intelligence, Digital Marketing, Marketing, Marketing Automation, Natural Language Processing, Politics",Pre-Seed,2020-02-10,,,,1-10,450000.0,USD,450000.0,2.0,,,,,,3.0,,,,For Profit,2017-09-01,https://twitter.com/peakmetricsapp,https://www.facebook.com/peakmetricsapp,https://www.linkedin.com/company/peakmetricsapp/,Seed,,,Less than $1M
19449,Zumo,https://www.crunchbase.com/organization/zumo,"Edinburgh, Edinburgh, City of, United Kingdom","Financial Services, Software",Pre-Seed,2018-09-01,1500000.0,GBP,1944151.0,11-50,1500000.0,GBP,1944151.0,1.0,,,,,,2.0,,,,For Profit,2017-11-01,https://twitter.com/zumopay,,https://www.linkedin.com/company/zumomoney/,Seed,,,$1M to $10M
19450,Darewise Entertainment,https://www.crunchbase.com/organization/darewise-entertainment,"Paris, Ile-de-France, France","Gaming, MMO Games, Online Games, Video Games",Pre-Seed,2019-08-30,500000.0,EUR,550478.0,11-50,1000000.0,EUR,1117803.0,2.0,,,,,,3.0,,,,For Profit,2017-09-01,https://twitter.com/Darewise,https://www.facebook.com/darewiseentertainment/,https://www.linkedin.com/company/darewise-entertainment/,Seed,,,Less than $1M
19470,Shiplyst,https://www.crunchbase.com/organization/shiplyst,"San Francisco, California, United States","Freight Service, Internet, Logistics, Marketplace, Shipping",Pre-Seed,2020-02-10,150000.0,USD,150000.0,11-50,150000.0,USD,150000.0,1.0,,,,,,1.0,,,,For Profit,2017-08-10,https://www.twitter.com/shiplyst,https://www.fb.com/shiplyst,https://www.linkedin.com/company/shiplyst,Seed,,,$1M to $10M
19476,Trillbit Technologies Pvt Ltd,https://www.crunchbase.com/organization/trillbit-technologies-pvt-ltd,"Boston, Massachusetts, United States","Cyber Security, Internet of Things, Retail Technology",Pre-Seed,2019-06-10,,,,1-10,200000.0,USD,200000.0,2.0,,,,,,2.0,,,,For Profit,2017-08-04,https://twitter.com/Trill_bit,https://www.facebook.com/TrillAcoustic/,https://www.linkedin.com/company/13223043/,Seed,,,Less than $1M
19481,Blinking,https://www.crunchbase.com/organization/blinking,"Beograd, Vojvodina, Serbia","Blockchain, Information Technology, Internet",Pre-Seed,2018-12-15,1000000.0,EUR,1130849.0,11-50,1000000.0,EUR,1130849.0,2.0,,,,,,4.0,,,,For Profit,2017-10-01,https://twitter.com/blinkingID,https://www.facebook.com/blinking.id/,https://www.linkedin.com/company/blinking-id/,Seed,,,$1M to $10M
19494,Hepta Airborne,https://www.crunchbase.com/organization/hepta-group-airborne-ltd,"Tallinn, Harjumaa, Estonia","Analytics, Artificial Intelligence, Autonomous Vehicles, Big Data, CleanTech, Drones, Predictive Analytics, Software, Software Engineering",Pre-Seed,2019-06-07,650000.0,EUR,736936.0,11-50,650000.0,EUR,736936.0,1.0,,,,,,1.0,,,,For Profit,2017-08-14,https://twitter.com/Hepta_Airborne,https://www.facebook.com/HeptaTechnology/,https://www.linkedin.com/company/hepta-group-energy,Seed,,,Less than $1M
19497,Trip Concierge,https://www.crunchbase.com/organization/tripconcierge,"Las Vegas, Nevada, United States","Business Travel, Enterprise Software, Online Portals, Ticketing, Transportation, Travel, Travel Agency",Pre-Seed,2017-12-16,494000.0,USD,494000.0,11-50,494000.0,USD,494000.0,1.0,Made Acquisitions,,,1.0,,3.0,,,,For Profit,2017-07-01,https://twitter.com/curatedtrips,https://www.facebook.com/curatedtrips,,Seed,,,Less than $1M
19500,Humm.ly,https://www.crunchbase.com/organization/hum-4,"San Francisco, California, United States","Alternative Medicine, Health Care, Mobile, Music, Wellness",Pre-Seed,2018-10-15,500000.0,USD,500000.0,1-10,600000.0,USD,600000.0,2.0,,,,,,1.0,,,,For Profit,2017-10-16,https://twitter.com/humm_ly?lang=en,https://www.facebook.com/hummly/,https://www.linkedin.com/company/humm-ly/,Seed,,,Less than $1M
19503,Sellbery,https://www.crunchbase.com/organization/sellbery,"Helsinki, Southern Finland, Finland","Big Data, E-Commerce, Marketplace, Sales Automation",Pre-Seed,2017-07-05,1300000.0,USD,1300000.0,51-100,1300000.0,USD,1300000.0,1.0,,,,,,1.0,,,,For Profit,2017-07-05,https://twitter.com/sellbery,https://www.facebook.com/sellbery,https://www.linkedin.com/company/sellbery/,Seed,,,$1M to $10M
19507,ProcessBolt,https://www.crunchbase.com/organization/processbolt,"Minneapolis, Minnesota, United States","Cyber Security, Risk Management, Supply Chain Management",Pre-Seed,2018-07-18,470000.0,USD,470000.0,1-10,470000.0,USD,470000.0,1.0,,,,,,2.0,,,,For Profit,2017-07-01,https://twitter.com/ProcessBolt,,https://www.linkedin.com/company/11273834,Seed,,,Less than $1M
19517,Lingrove,https://www.crunchbase.com/organization/lingrove,"San Francisco, California, United States","Advanced Materials, Construction, Manufacturing, Mechanical Engineering",Pre-Seed,2019-07-30,100000.0,USD,100000.0,1-10,100000.0,USD,100000.0,3.0,,,,,,3.0,,,,For Profit,2017-11-01,https://twitter.com/LingroveSF,https://www.facebook.com/Lingrove/,https://www.linkedin.com/company/lingrove/,Seed,,,Less than $1M
19522,Bleexy,https://www.crunchbase.com/organization/bleexy-llc,"Chantilly, Virginia, United States","Blockchain, Collaboration, E-Commerce, E-Commerce Platforms, Information Technology, Product Management, Supply Chain Management",Pre-Seed,2020-01-06,225000.0,USD,225000.0,1-10,225000.0,USD,225000.0,1.0,,,,,,3.0,,,,For Profit,2017-07-01,https://twitter.com/BleexyLLC,https://www.facebook.com/bleexyLLC,https://www.linkedin.com/company/bleexy/,Seed,,,Less than $1M
19557,AgileCare Solutions,https://www.crunchbase.com/organization/agilecare-solutions,"East Lansing, Michigan, United States","Health Care, Information Technology, Internet of Things, Software",Pre-Seed,2018-05-15,120000.0,USD,120000.0,1-10,120000.0,USD,120000.0,1.0,,,,,,2.0,,,,For Profit,2017-11-01,https://twitter.com/UseAgileCare,https://www.facebook.com/agilecaresolutions/,https://www.linkedin.com/company/agile-care-solutions,Seed,,,Less than $1M
19559,Satochi,https://www.crunchbase.com/organization/satochi,"San Francisco, California, United States","Cryptocurrency, FinTech",Pre-Seed,2018-03-15,150000.0,USD,150000.0,1-10,150000.0,USD,150000.0,1.0,,,,,,3.0,,,,For Profit,2017-12-01,https://twitter.com/HiSatochi,https://www.facebook.com/HiSatochi/,https://www.linkedin.com/company/18444041/,Seed,,,Less than $1M
19561,Ribitt,https://www.crunchbase.com/organization/ribitt,"Toronto, Ontario, Canada","Fashion, Food and Beverage, Retail",Pre-Seed,2018-12-07,400000.0,CAD,300221.0,1-10,900000.0,CAD,695521.0,2.0,,,,,,2.0,,,,For Profit,2017-07-01,,https://www.facebook.com/ribittrewards/,,Seed,,,Less than $1M
19567,inHouse Produce Inc,https://www.crunchbase.com/organization/inhouse-produce-inc,"Los Angeles, California, United States","Agriculture, AgTech, Farming, Food and Beverage, Hardware, Hospitality, Restaurants",Pre-Seed,2019-04-01,110000.0,USD,110000.0,1-10,110000.0,USD,110000.0,1.0,,,,,,2.0,,,,For Profit,2017-10-27,,https://www.facebook.com/inHouseProduce,https://www.linkedin.com/company/inhouse-produce,Seed,,,Less than $1M
19571,Hood,https://www.crunchbase.com/organization/hood-e3df,"Cairo, Al Qahirah, Egypt","Analytics, Fleet Management, Hardware, InsurTech, Internet of Things, Mobile Apps",Pre-Seed,2019-01-03,40000.0,USD,40000.0,1-10,40000.0,USD,40000.0,1.0,,,,,,2.0,,,,For Profit,2017-08-20,http://www.twitter.com/hoodegy,http://www.facebook.com/hoodegy,https://www.linkedin.com/company/18554817/,Seed,,,Less than $1M
19583,Personal GOLD,https://www.crunchbase.com/organization/oathlete,"San Francisco, California, United States","Artificial Intelligence, Fitness, Personal Health, Software",Pre-Seed,2017-10-15,120000.0,USD,120000.0,1-10,120000.0,USD,120000.0,1.0,,,,,,1.0,,,,For Profit,2017-10-01,https://twitter.com/personal_gold,,,Seed,,,Less than $1M
19586,GreenmintClub,https://www.crunchbase.com/organization/greenmintclub,"Miami, Florida, United States","Artificial Intelligence, Big Data, Cannabis, Sensor",Pre-Seed,2018-03-06,10000.0,USD,10000.0,11-50,10000.0,USD,10000.0,1.0,,,,,,1.0,,,,For Profit,2017-10-20,,https://www.facebook.com/MyGreenmintClub/,,Seed,,,$10M to $50M
19593,Contract Cloud,https://www.crunchbase.com/organization/contract-cloud,"Chicago, Illinois, United States","Cloud Data Services, GovTech, Lead Generation, SaaS, Sales Automation, Software",Pre-Seed,2020-01-27,,,,1-10,,,,1.0,,,,,,3.0,,,,For Profit,2017-07-08,http://twitter.com/ContractCloud,https://www.facebook.com/contractcloud1/,http://www.linkedin.com/company/contractcloud/,Seed,,,$1M to $10M
19594,"Sugar Works Distillery, LLC",https://www.crunchbase.com/organization/sugar-works-distillery-llc,"New Smyrna Beach, Florida, United States","Distillery, Food and Beverage, Marketing, Restaurants, Retail, Wine And Spirits",Pre-Seed,2019-02-01,125000.0,USD,125000.0,1-10,125000.0,USD,125000.0,1.0,,,,,,1.0,,,,For Profit,2017-10-15,https://twitter.com/BeachDistillery,https://www.facebook.com/SugarWorksDistillery/,https://www.linkedin.com/company/27154830/,Seed,,,Less than $1M
19599,Lifeblink,https://www.crunchbase.com/organization/lifeblink,"Philadelphia, Pennsylvania, United States","Communities, Internet, Internet of Things, Mobile, Photo Sharing, Social Media, Social Network",Pre-Seed,2017-07-04,100000.0,USD,100000.0,1-10,100000.0,USD,100000.0,1.0,,,,,,2.0,,,,For Profit,2017-07-04,https://twitter.com/lifeblinkinc,https://www.facebook.com/lifeblinkinc,https://www.linkedin.com/company/lifeblink,Seed,,,$1M to $10M
19601,Let's Enhance,https://www.crunchbase.com/organization/let-s-enhance,"London, England, United Kingdom","Artificial Intelligence, Machine Learning, Photo Editing, Photography",Pre-Seed,2020-01-22,,,,1-10,,,,3.0,,,,,,3.0,,,,,2017-11-01,https://twitter.com/letsenhance_io,https://www.facebook.com/letsenhance/,https://www.linkedin.com/company/18297525/,Seed,,,$1M to $10M
19612,LuminDx,https://www.crunchbase.com/organization/lumindx,"Boston, Massachusetts, United States","Artificial Intelligence, Health Care, Medical",Pre-Seed,2019-02-04,,,,1-10,,,,1.0,,,,,,,,,,For Profit,2017-08-01,https://twitter.com/lumindx,,https://www.linkedin.com/company/lumindx,Seed,,,Less than $1M
